URLs Downloaded, Size(KB), # of Outlinks Found, Content Type
https://www.latimes.com/sports/olympics/story/2021-08-07/kevin-durant-us-mens-basketball-france-tokyo-olympics, 306, 134, text/html
https://www.latimes.com/entertainment/tv/la-et-st-roy-choi-broken-bread-interview-20190529-story.html, 338, 142, text/html
https://www.latimes.com/business/story/2021-08-09/the-scary-new-climate-report-means-fossil-fuel-use-needs-to-start-falling-fast?_amp=true, 280, 133, text/html
https://www.latimes.com/food/story/2020-01-07/lunasia-dim-sum-house-cerritos?_amp=true, 217, 113, text/html
https://www.latimes.com/food/la-fo-bill-addison-alta-adams-review-20190321-story.html?_amp=true, 234, 105, text/html
https://www.latimes.com/sports/story/2021-07-12/shohei-ohtani-naomi-osaka-japan-has-begun-golden-age-of-sports, 333, 128, text/html
https://www.latimes.com/local/california/la-me-usc-doctor-misconduct-complaints-20180515-story.html, 367, 132, text/html
https://www.latimes.com/environment/story/2021-05-06/un-cutting-methane-quickly-key-to-curbing-dangerous-warming, 280, 139, text/html
https://www.latimes.com/sports/olympics/story/2021-08-01/us-runner-isaiah-jewett-falling-800-meters-tokyo-olympics, 290, 134, text/html
https://www.latimes.com/food/list/101-best-la-restaurants-2020-italian, 324, 133, text/html
https://www.latimes.com/opinion/story/2021-03-13/vaccine-shortage-development-africa-asia, 279, 138, text/html
https://www.latimes.com/archives/la-xpm-1994-10-12-mn-49340-story.html?_amp=true, 176, 93, text/html
https://www.latimes.com/food/la-fo-calcook23-2009sep23-story.html, 268, 126, text/html
https://www.latimes.com/food/story/2019-12-31/socalo-santa-monica-susan-feniger-mary-sue-milliken, 294, 137, text/html
https://www.latimes.com/sports/olympics/story/2021-08-06/us-mens-basketball-wins-gold-medal-france-tokyo-olympics, 298, 143, text/html
https://www.latimes.com/environment/newsletter/2020-09-17/gavin-newsom-just-promised-giant-leaps-forward-on-climate-will-he-follow-through-boiling-point, 310, 189, text/html
https://www.latimes.com/opinion/story/2021-03-13/introducing-second-opinion?_amp=true, 204, 104, text/html
https://www.latimes.com/california/story/2021-08-17/california-sees-signs-delta-surge-is-slowing-but-a-new-challenge-looms?_amp=true, 266, 120, text/html
https://www.latimes.com/opinion/story/2021-06-27/stories-brain-science-memory-social-change?_amp=true, 219, 126, text/html
https://www.latimes.com/recipe/zucchini-corn-and-green-chile-calabacitas?_amp=true, 245, 105, text/html
https://www.latimes.com/sports/olympics/story/2021-08-08/tokyo-olympics-covid-19-no-fans-legacy?_amp=true, 258, 122, text/html
https://www.latimes.com/food/jonathan-gold/la-fo-colonia-publica-20151031-story.html, 304, 127, text/html
https://www.latimes.com/food/story/2020-12-13/la-fo-koreatown-restaurant-guide?_amp=true, 308, 116, text/html
https://www.latimes.com/california/story/2021-08-16/back-to-school-covid-risks-for-kids-with-delta-variant, 314, 140, text/html
https://www.latimes.com/about/pressreleases/story/2021-05-26/los-angeles-times-welcomes-class-of-2021-summer-interns?_amp=true, 258, 131, text/html
https://www.latimes.com/food/story/2019-09-10/dave-beran-pasjoli-restaurant-santa-monica, 312, 133, text/html
https://www.latimes.com/politics/la-me-on-politics-column-20170323-story.html?_amp=true, 220, 104, text/html
https://www.latimes.com/environment/story/2020-02-04/coal-power-plants-western-us, 336, 164, text/html
https://www.latimes.com/sports/highschool/story/2021-09-12/matt-logan-tanner-mckee-coliseum?_amp=true, 202, 109, text/html
https://www.latimes.com/recipe/master-stone-fruit-jam?_amp=true, 221, 101, text/html
https://www.latimes.com/california/story/2021-05-12/l-a-county-to-offer-covid-19-vaccines-to-younger-teens-thursday, 297, 136, text/html
https://www.latimes.com/food/story/2020-10-01/kimchi-shops-koreatown-los-angeles, 321, 131, text/html
https://www.latimes.com/sports/angels/liveblog/angels-vs-oakland-athletics-live-updates-news-odds-score-mlb-shohei-ohtani?p=white-sox-pitcher-suspended-for-hitting-shohei-ohtani-with-pitch, 429, 170, text/html
https://www.latimes.com/sports/dodgers/story/2020-08-26/dodgers-pedro-baez-ready-to-flourish-negative-tests-groin-injury, 256, 129, text/html
https://www.latimes.com/entertainment/tv/showtracker/la-ca-st-louie-anderson-baskets-interview-extended-20160316-column.html, 306, 131, text/html
https://www.latimes.com/food/story/2019-10-22/off-menu-tijuana-tacos-1986, 258, 116, text/html
https://www.latimes.com/california/story/2019-12-16/ocean-acidification-california, 291, 130, text/html
https://www.latimes.com/sports/angels/liveblog/angels-vs-oakland-athletics-live-updates-news-odds-score-mlb-shohei-ohtani?_amp=true, 323, 110, text/html
https://www.latimes.com/sports/highschool/story/2021-09-17/mission-viejo-dominates-bishop-alemany-in-valley-visit?_amp=true, 210, 108, text/html
https://www.latimes.com/food/story/2020-10-01/maangchi-cooking-korean-food-kimchi, 282, 131, text/html
https://www.latimes.com/environment/newsletter/2021-01-28/oil-and-gas-companies-say-they-support-climate-action-are-they-serious-boiling-point, 312, 158, text/html
https://www.latimes.com/sports/angels/liveblog/angels-vs-oakland-athletics-live-updates-news-odds-score-mlb-shohei-ohtani?p=joe-maddon-believes-david-fletcher-deserves-gold-glove-he-hopes-sabermetrics-dont-sway-vote, 429, 170, text/html
https://www.latimes.com/food/story/2019-10-26/hawkins-house-of-burgers-tasting-notes-newsletter-patricia-escarcega?_amp=true, 230, 116, text/html
https://www.latimes.com/entertainment-arts/tv/story/2020-05-27/la-et-st-hbo-max-love-life-anna-kendrick-looney-tunes-legendary-craftopia-elmo-not-too-late-show, 326, 141, text/html
https://www.latimes.com/sports/dodgers/story/2020-09-06/dodgers-bullpen-woes-exposed-by-matt-kemp-in-loss-to-rockies?_amp=true, 212, 114, text/html
https://www.latimes.com/sports/angels/story/2021-07-12/shohei-ohtani-mlb-season-babe-ruth-comparisons, 272, 135, text/html
https://www.latimes.com/food/la-fo-re-patricia-escarcega-review-nomadla-20190117-story.html, 300, 129, text/html
https://www.latimes.com/food/story/2019-12-12/pasjoli-santa-monica-french-dave-beran-review-bill-addison?_amp=true, 247, 106, text/html
https://www.latimes.com/sports/angels/story/2021-07-08/how-a-breakthrough-at-plate-turned-angels-slugger-jared-walsh-into-all-star, 285, 134, text/html
https://www.latimes.com/food/story/2021-01-05/what-were-into-tarte-tatin-perle-pasadena?_amp=true, 213, 109, text/html
https://www.latimes.com/sports/story/2020-09-06/umpires-eject-nationals-general-manager-from-luxury-box-during-game, 275, 133, text/html
https://www.latimes.com/entertainment-arts/tv/story/2021-09-13/little-ellen-degeneres-hbo-max-cartoon-network?_amp=true, 223, 113, text/html
https://www.latimes.com/sports/angels/story/2021-05-09/joe-maddon-albert-pujols-not-confrontational-angels-release, 250, 130, text/html
https://www.latimes.com/food/story/2019-10-23/braums-oklahoma-burgers-ice-cream, 276, 130, text/html
https://www.latimes.com/food/story/2020-10-01/korean-identity, 313, 129, text/html
https://www.latimes.com/california/story/2020-09-24/parents-sue-lausd-blasting-its-online-learning-for-creating-an-educational-crisis, 273, 128, text/html
https://www.latimes.com/entertainment/tv/showtracker/la-et-ellen-degeneres-career-in-pictures-photogallery.html, 245, 102, text/html
https://www.latimes.com/la-delolmo-best-1994-story.html?_amp=true, 173, 93, text/html
https://www.latimes.com/sports/dodgers/story/2020-09-04/late-arriving-gavin-lux-plays-catch-up-for-dodgers, 263, 132, text/html
https://www.latimes.com/entertainment/tv/la-et-st-jerry-before-seinfeld-review-20170918-story.html, 292, 133, text/html
https://www.latimes.com/local/obituaries/la-me-stan-lee-11122018-story.html, 347, 134, text/html
https://www.latimes.com/food/story/2020-10-01/kimchi-facts, 329, 145, text/html
https://www.latimes.com/food/story/2019-10-19/put-down-the-pie-dish-and-make-this-salad-your-new-go-to-fall-apple-dish, 274, 128, text/html
https://www.latimes.com/entertainment/movies/la-et-finding-nemo-review-20030530-snap-story.html, 268, 129, text/html
https://www.latimes.com/sports/story/2021-09-10/la-times-top-25-high-school-football-teams-fared-friday?_amp=true, 223, 110, text/html
https://www.latimes.com/sports/dodgers/story/2020-08-06/chris-taylor-money-throw-to-plate-secures-dodgers-win, 256, 129, text/html
https://www.latimes.com/california/story/2021-08-03/la-covid-mask-mandate-vs-delta-variant-is-it-effective, 286, 137, text/html
https://www.latimes.com/food/story/2019-10-23/la-diosa-de-los-moles-paramount-review-patricia-escarcega, 285, 127, text/html
https://www.latimes.com/recipe/mak-kimchi, 291, 120, text/html
https://www.latimes.com/world-nation/story/2021-03-19/cdc-school-guidance, 329, 149, text/html
https://www.latimes.com/food/story/2020-12-15/off-menu-tamale-mole-mexican-cuisine, 262, 129, text/html
https://www.latimes.com/food/story/2021-03-28/how-los-dorados-la-food-truck-makes-flautas?_amp=true, 212, 108, text/html
https://www.latimes.com/opinion/story/2021-08-22/military-fight-climate-change?_amp=true, 216, 114, text/html
https://www.latimes.com/recipe/tongbaechu-kimchi, 294, 120, text/html
https://www.latimes.com/recipe/chayote-kimchi-kkakdugi-maangchi, 289, 121, text/html
https://www.latimes.com/food/story/2019-10-24/best-vegan-chili-burger-recipe, 268, 128, text/html
https://www.latimes.com/california/story/2021-08-04/california-sees-significant-rise-in-vaccinations-as-employers-issue-mandates?_amp=true, 254, 117, text/html
https://www.latimes.com/archives/la-xpm-1986-08-26-me-18002-story.html?_amp=true, 171, 93, text/html
https://www.latimes.com/entertainment/tv/showtracker/la-et-st-garry-shandling-died-66-20160324-story.html, 344, 132, text/html
https://www.latimes.com/archives/la-xpm-1995-11-21-mn-5597-story.html?_amp=true, 214, 93, text/html
https://www.latimes.com/archives/la-xpm-1987-10-17-me-3626-story.html, 220, 114, text/html
https://www.latimes.com/local/obituaries/la-me-franco-zeffirelli-snap-20190615-story.html, 431, 127, text/html
https://www.latimes.com/food/jonathan-gold/la-fo-gold-restaurant-of-the-year-2018-food-bowl-20180505-story.html?_amp=true, 206, 105, text/html
https://www.latimes.com/food/story/2020-09-04/la-kalbi-labor-day-cookouts, 268, 131, text/html
https://www.latimes.com/recipe/nabak-kimchi, 290, 120, text/html
https://www.latimes.com/archives/la-xpm-1986-01-29-vw-1391-story.html, 226, 114, text/html
https://www.latimes.com/sports/angels/liveblog/angels-san-diego-padres-live-updates-news-odds-score-shohei-ohtani-mike-trout?_amp=true, 243, 89, text/html
https://www.latimes.com/food/dailydish/la-fo-re-konbi-20181119-story.html, 262, 131, text/html
https://www.latimes.com/entertainment/envelope/la-en-st-nick-nolte-sela-ward-graves-20170601-story.html, 276, 128, text/html
https://www.latimes.com/archives/la-xpm-1991-07-21-mn-417-story.html, 257, 116, text/html
https://www.latimes.com/food/story/2020-10-01/kimchi-guide-los-angeles-koreatown, 301, 114, text/html
https://www.latimes.com/opinion/story/2021-05-02/world-health-organization-next-pandemic?_amp=true, 223, 116, text/html
https://www.latimes.com/food/story/2019-10-24/slab-barbecue-brisket-ribs-beverly-grove-bill-addison, 285, 129, text/html
https://www.latimes.com/socal/daily-pilot/news/tn-dpt-me-fv-brief-folo-20180406-story.html, 215, 82, text/html
https://www.latimes.com/opinion/story/2021-08-01/china-coal-consumption-global-warming-biden-danger?_amp=true, 222, 117, text/html
https://www.latimes.com/california/story/2021-03-15/san-diego-judge-temporarily-blocks-state-from-enforcing-its-january-school-reopening-rules, 278, 129, text/html
https://www.latimes.com/obituaries/story/2019-07-18/john-tanton-dead-anti-immigrant, 283, 140, text/html
https://www.latimes.com/business/story/2021-01-28/sweetgreen-shake-shack-drive-thru-restaurant-boom, 298, 136, text/html
https://www.latimes.com/food/story/2020-09-09/want-to-experience-the-magic-of-the-la-county-fair-make-this-funnel-cake, 274, 131, text/html
https://www.latimes.com/opinion/story/2021-04-20/vaccine-hesitancy-covid-republicans-political-polarization, 270, 145, text/html
https://www.latimes.com/people/brian-park, 242, 118, text/html
https://www.latimes.com/projects/best-burgers-los-angeles/, 32, 21, text/html
https://www.latimes.com/california/story/2021-02-17/la-elementary-schools-can-reopen-but-its-complicated, 316, 137, text/html
https://www.latimes.com/entertainment/tv/showtracker/la-et-st-abc-cancels-of-kings-and-prophets-20160317-story.html, 277, 129, text/html
https://www.latimes.com/archives/la-xpm-1994-09-10-me-36690-story.html, 233, 114, text/html
https://www.latimes.com/business/story/2021-06-02/la-fi-california-economy-recovery-ucla-forecast-june-2021, 304, 141, text/html
https://www.latimes.com/food/la-fo-re-bill-addison-review-hayatskitchen-20190124-story.html, 288, 132, text/html
https://www.latimes.com/food/story/2019-10-24/compartes-chocolate-factory-hancock-park, 287, 130, text/html
https://www.latimes.com/opinion/story/2019-11-07/proposition-187-immigration-family-separation?_amp=true, 211, 104, text/html
https://www.latimes.com/food/la-fo-patricia-escarcega-konbi-20190124-story.html?_amp=true, 229, 109, text/html
https://www.latimes.com/california/story/2019-11-17/proposition-187-pete-wilson-latinos?_amp=true, 323, 116, text/html
https://www.latimes.com/food/story/2020-05-06/surviving-the-shutdown-san-pedro-fish-market, 278, 132, text/html
https://www.latimes.com/archives/la-xpm-1986-09-04-me-14051-story.html, 223, 114, text/html
https://www.latimes.com/entertainment/tv/la-et-st-adv-the-passion-tyler-perry-preview-20160319-story.html, 368, 128, text/html
https://www.latimes.com/california/story/2019-11-04/california-conservatives-republicans-leaving, 294, 129, text/html
https://www.latimes.com/obituaries/story/2020-07-06/ennio-morricone-dead, 280, 125, text/html
https://www.latimes.com/food/story/2020-10-01/kimchi-korea, 299, 119, text/html
https://www.latimes.com/california/story/2019-11-14/skelton-republican-party-demise-immigration, 274, 123, text/html
https://www.latimes.com/archives/la-xpm-1985-11-06-mn-4605-story.html, 232, 114, text/html
https://www.latimes.com/espanol/comida/articulo/2020-09-16/quiere-experimentar-la-magia-de-la-feria-del-condado-de-los-angeles-haga-este-pastel-de-embudo, 228, 83, text/html
https://www.latimes.com/entertainment/tv/showtracker/la-et-st-american-idol-phenomenon-20160405-story.html, 357, 135, text/html
https://www.latimes.com/business/story/2021-06-04/long-beach-takes-over-queen-mary, 276, 135, text/html
https://www.latimes.com/entertainment/arts/la-et-cm-kerry-james-marshall-moca-20170320-htmlstory.html, 275, 145, text/html
https://www.latimes.com/california/story/2019-07-22/california-housing-crisis-podcast-when-a-big-earthquake-hits-sf-la, 263, 136, text/html
https://www.latimes.com/local/obituaries/la-me-pierre-boulez-20160107-story.html, 285, 126, text/html
https://www.latimes.com/entertainment/tv/showtracker/la-et-st-jojo-fletcher-abc-bachelor-bachelorette-diversity-20160315-story.html, 384, 131, text/html
https://www.latimes.com/food/story/2020-09-28/our-favorite-gas-station-bakery-gave-us-the-best-oatmeal-raisin-cookie-formula, 282, 130, text/html
https://www.latimes.com/california/story/2019-11-08/proposition-187-alan-nelson-harold-ezell-fair?_amp=true, 258, 120, text/html
https://www.latimes.com/projects/california-earthquake-fault-map/static/images/destroyed_house.jpg, 215, 0, image/jpeg
